"304","10.2.2.56","68:9e:19:a7:75:ee","S9_Miner","2-6-5-4","249.97"
"305","10.2.2.57","68:9e:19:a7:ae:36","S9_Miner","2-7-1-1","250.05"
"306","10.2.2.58","68:9e:19:a7:4c:29","S9_Miner","2-7-1-2","231.45"
"307","10.2.2.59","68:9e:19:a7:8b:16","S9_Miner","2-7-1-3","249.68"
"308","10.2.2.60","68:9e:19:a7:af:67","S9_Miner","2-7-1-4","250.04"
"309","10.2.2.62","00:00:ab:8d:83:15","S9_Miner","2-7-2-1","13911.59"
"310","10.2.2.65","a0:f6:fd:06:e2:2a","S9_Miner","2-7-2-2","249.87"
"311","10.2.2.66","68:9e:19:9c:61:66","S9_Miner","2-7-2-3","235.46"
"312","10.2.2.68","b8:27:eb:9b:a3:c4","S9_Miner","2-7-2-4",
"313","10.2.2.69","88:c2:55:3b:de:52","S9_Miner","2-7-3-1","238.86"
"314","10.2.2.70","68:9e:19:85:d3:80","S9_Miner","2-7-3-2","249.16"
"315","10.2.2.71","68:9e:19:9c:63:01","S9_Miner","2-7-3-3","250.13"
"316","10.2.2.72","a0:f6:fd:06:d8:5e","S9_Miner","2-7-3-4","244.34"
"317","10.2.2.73","a0:f6:fd:06:ca:4b","S9_Miner","2-7-4-1","248.80"
"318","10.2.2.74","68:9e:19:a7:b2:6f","S9_Miner","2-7-4-2","250.04"
"319","10.2.2.75","68:9e:19:a7:53:11","S9_Miner","2-7-4-3","236.08"
"320","10.2.2.76","68:9e:19:a7:56:19","S9_Miner","2-7-4-4","249.98"
"321","10.2.2.77","68:9e:19:a7:ae:63","S9_Miner","2-7-5-1","250.02"
"322","10.2.2.78","68:9e:19:a7:ae:7b","S9_Miner","2-7-5-2","248.91"
"323","10.2.2.79","68:9e:19:a7:48:b2","S9_Miner","2-7-5-3","250.07"
"324","10.2.2.81","68:9e:19:83:fa:7a","S9_Miner","2-7-5-4","249.65"
"325","10.2.2.82","68:9e:19:a7:8c:68","S9_Miner","2-8-1-1","237.84"
"326","10.2.2.83","68:9e:19:a7:7d:f7","S9_Miner","2-8-1-2","250.11"
"327","10.2.2.84","68:9e:19:a7:87:99","S9_Miner","2-8-1-3","250.13"
"328","10.2.2.85","68:9e:19:a7:7d:e8","S9_Miner","2-8-1-4","237.68"
"329","10.2.2.86","68:9e:19:a7:84:2b","S9_Miner","2-8-2-1","246.03"
"330","10.2.2.87","a0:f6:fd:07:08:3e","S9_Miner","2-8-2-2","237.53"
"331","10.2.2.88","68:9e:19:83:fb:8c","S9_Miner","2-8-2-3","250.07"
"332","10.2.2.89","68:9e:19:a7:b3:73","S9_Miner","2-8-2-4","249.79"
"333","10.2.2.90","68:9e:19:a7:4d:7e","S9_Miner","2-8-3-1","249.89"
"334","10.2.2.91","68:9e:19:a7:ab:5e","S9_Miner","2-8-3-2","227.33"
"335","10.2.2.92","68:9e:19:a7:af:73","S9_Miner","2-8-3-3","249.99"
"336","10.2.2.93","68:9e:19:a7:4e:2e","S9_Miner","2-8-3-4","237.81"
"337","10.2.2.94","68:9e:19:a7:ac:f7","S9_Miner","2-8-4-1","238.82"
"338","10.2.2.95","68:9e:19:a7:a7:fd","S9_Miner","2-8-4-2","237.54"
"339","10.2.2.96","68:9e:19:a7:92:b7","S9_Miner","2-8-4-3","235.25"
"340","10.2.2.97","68:9e:19:9c:4b:a8","S9_Miner","2-8-4-4","249.92"
"341","10.2.2.98","68:9e:19:a7:a7:c1","S9_Miner","2-8-5-1","237.49"
"342","10.2.2.99","68:9e:19:83:f8:0a","S9_Miner","2-8-5-2","250.07"
"343","10.2.2.102","68:9e:19:a7:ab:4f","S9_Miner","2-8-5-3","250.00"
"344","10.2.2.103","68:9e:19:a7:70:2d","S9_Miner","2-8-5-4","243.65"
"345","10.2.2.105","68:9e:19:a7:50:a4","S9_Miner","2-9-1-1","249.03"
"346","10.2.2.107","<incomplete>","S9_Miner","2-9-1-2",
"347","10.2.2.108","68:9e:19:a7:88:f1","S9_Miner","2-9-1-3","250.21"
"348","10.2.2.109","68:9e:19:a7:a7:f7","S9_Miner","2-9-1-4","250.17"
"349","10.2.2.110","68:9e:19:a7:ae:39","S9_Miner","2-9-2-1","248.89"
"350","10.2.2.111","68:9e:19:a7:b2:12","S9_Miner","2-9-2-2","227.30"
"351","10.2.2.112","68:9e:19:83:fa:26","S9_Miner","2-9-2-3","250.19"
"352","10.2.2.113","88:c2:55:3a:5a:45","S9_Miner","2-9-2-4","249.71"
"353","10.2.2.115","68:9e:19:a7:88:91","S9_Miner","2-9-3-1","250.20"
